Cell line	File name	md5	FTP url	Assay	Description	Instrument	Cell type	Biosample	Archive	Accession type	Accession	Archive url	Cell line growing conditions for this assay	Cell line passage number for this assay	Disease status	Sex	Assay description
HPSI1013i-jufd_3	17965_2#4.cram	2c2e35dfa3c953873cbcd3ea31570ecf	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR124/ERR1243467/17965_2%234.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA2399461	ENA	RUN_ID	ERR1243467	http://www.ebi.ac.uk/ena/data/view/ERR1243467	Feeder-free	38	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI1013i-jufd_3	17718_2#4.cram	5bb5946311b280a44652d41a1cf133a8	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR120/ERR1203464/17718_2%234.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA2399461	ENA	RUN_ID	ERR1203464	http://www.ebi.ac.uk/ena/data/view/ERR1203464	Feeder-free	38	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI1013i-kuxp_1	14963_6#6.cram	1dfc573770c12256b829db8509ba5ac7	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR946/ERR946987/14963_6%236.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA2547622	ENA	RUN_ID	ERR946987	http://www.ebi.ac.uk/ena/data/view/ERR946987	Feeder-free	28	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550"
HPSI1013i-kuxp_1	14980_6#6.cram	ae8db60f5a5ab487bb66cba433f04b13	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR947/ERR947012/14980_6%236.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA2547622	ENA	RUN_ID	ERR947012	http://www.ebi.ac.uk/ena/data/view/ERR947012	Feeder-free	28	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550"
HPSI1013i-sita_1	19888_8#9.cram	dde950f662dc9e34b4b165f0da8909ee	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR162/ERR1629753/19888_8%239.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3848359	ENA	RUN_ID	ERR1629753	http://www.ebi.ac.uk/ena/data/view/ERR1629753	Feeder-free	19	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI1013i-sita_1	19888_7#9.cram	5137181e544453d3a7cb50eb245140e7	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR162/ERR1629744/19888_7%239.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3848359	ENA	RUN_ID	ERR1629744	http://www.ebi.ac.uk/ena/data/view/ERR1629744	Feeder-free	19	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI1013i-zagm_1	20484_5#6.cram	8d7f9088bf3d8e92bfee7dbe4b58dd1b	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1724739/20484_5%236.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA4303619	ENA	RUN_ID	ERR1724739	http://www.ebi.ac.uk/ena/data/view/ERR1724739	Feeder-free	8	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI1013i-zagm_1	20509_5#6.cram	deb2b01c741b34072fb1bf1bbcc0e726	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR174/ERR1743826/20509_5%236.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA4303619	ENA	RUN_ID	ERR1743826	http://www.ebi.ac.uk/ena/data/view/ERR1743826	Feeder-free	8	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI1014i-babz_3	19888_8#8.cram	17c4a987aa259c36ec0244d543396caf	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR162/ERR1629752/19888_8%238.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3854226	ENA	RUN_ID	ERR1629752	http://www.ebi.ac.uk/ena/data/view/ERR1629752	Feeder-free	19	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI1014i-babz_3	19888_7#8.cram	21b702b023867ea8ffc07d014b014f0f	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR162/ERR1629743/19888_7%238.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3854226	ENA	RUN_ID	ERR1629743	http://www.ebi.ac.uk/ena/data/view/ERR1629743	Feeder-free	19	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI1014i-bilx_1	19706_2#3.cram	6c8c6daf5b35be79af09ddab138922d7	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594726/19706_2%233.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3374091	ENA	RUN_ID	ERR1594726	http://www.ebi.ac.uk/ena/data/view/ERR1594726	Feeder-free	13	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=190"
HPSI1014i-bilx_1	21310_5#3.cram	6461db6f0783e65412f8d356ce60dac4	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR183/ERR1837021/21310_5%233.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA3374091	ENA	RUN_ID	ERR1837021	http://www.ebi.ac.uk/ena/data/view/ERR1837021	Feeder-free	13	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI1014i-bilx_1	19706_1#3.cram	a738eea48e9239f5ddc61145a46fa4d7	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594716/19706_1%233.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3374091	ENA	RUN_ID	ERR1594716	http://www.ebi.ac.uk/ena/data/view/ERR1594716	Feeder-free	13	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=190"
HPSI1014i-bilx_1	21310_4#3.cram	2e72f95eaaf353754b916dd881343d9b	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR183/ERR1837011/21310_4%233.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA3374091	ENA	RUN_ID	ERR1837011	http://www.ebi.ac.uk/ena/data/view/ERR1837011	Feeder-free	13	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI1014i-eesb_1	21310_2#4.cram	5d041cb1e2954da24f4628839dd3ba1d	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR183/ERR1836992/21310_2%234.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA3470401	ENA	RUN_ID	ERR1836992	http://www.ebi.ac.uk/ena/data/view/ERR1836992	Feeder-free	10	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI1014i-eesb_1	19535_1#4.cram	d6ecd07a1113f3fe4975e9e0ae915da0	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR155/ERR1555096/19535_1%234.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3470401	ENA	RUN_ID	ERR1555096	http://www.ebi.ac.uk/ena/data/view/ERR1555096	Feeder-free	10	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=184"
HPSI1014i-eesb_1	21310_3#4.cram	f897df55fd612e4b506c2e367d6c4607	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR183/ERR1837002/21310_3%234.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA3470401	ENA	RUN_ID	ERR1837002	http://www.ebi.ac.uk/ena/data/view/ERR1837002	Feeder-free	10	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI1014i-eesb_1	19535_2#4.cram	1151b1d81f2d8959b1b600e76e6c9b3b	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR155/ERR1555106/19535_2%234.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3470401	ENA	RUN_ID	ERR1555106	http://www.ebi.ac.uk/ena/data/view/ERR1555106	Feeder-free	10	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=185"
HPSI1014i-kefb_1	19888_5#10.cram	ac27d0af9142358c352f9bd13b07ce25	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR162/ERR1629725/19888_5%2310.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3853038	ENA	RUN_ID	ERR1629725	http://www.ebi.ac.uk/ena/data/view/ERR1629725	Feeder-free	20	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI1014i-kefb_1	19888_6#10.cram	a5c4d8b02fe9103dd8bf8b0a63a64a2c	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR162/ERR1629735/19888_6%2310.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3853038	ENA	RUN_ID	ERR1629735	http://www.ebi.ac.uk/ena/data/view/ERR1629735	Feeder-free	20	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI1014i-nosn_1	20484_4#2.cram	b04548bc5e5edc57701645cbaacc7c87	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1724725/20484_4%232.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3964907	ENA	RUN_ID	ERR1724725	http://www.ebi.ac.uk/ena/data/view/ERR1724725	Feeder-free	11	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI1014i-nosn_1	20509_4#2.cram	e0e80e6a2b74d1c993e3914e06e73e44	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR174/ERR1743813/20509_4%232.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA3964907	ENA	RUN_ID	ERR1743813	http://www.ebi.ac.uk/ena/data/view/ERR1743813	Feeder-free	11	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI1014i-qayj_4	19888_6#3.cram	36d11c49e37c7dde5c7cbcf017dd5ed5	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR162/ERR1629728/19888_6%233.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3963884	ENA	RUN_ID	ERR1629728	http://www.ebi.ac.uk/ena/data/view/ERR1629728	Feeder-free	19	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI1014i-qayj_4	19888_5#3.cram	b0463b2165e4ba8a5a576e4c2dce1a7c	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR162/ERR1629718/19888_5%233.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3963884	ENA	RUN_ID	ERR1629718	http://www.ebi.ac.uk/ena/data/view/ERR1629718	Feeder-free	19	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI1014i-quls_2	19888_8#7.cram	453c4b34db950a73ce780e9d3bc14bc5	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR162/ERR1629751/19888_8%237.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3966392	ENA	RUN_ID	ERR1629751	http://www.ebi.ac.uk/ena/data/view/ERR1629751	Feeder-free	21	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI1014i-quls_2	19888_7#7.cram	9f8a1327e42f92984a87ff5f8db09bd4	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR162/ERR1629742/19888_7%237.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3966392	ENA	RUN_ID	ERR1629742	http://www.ebi.ac.uk/ena/data/view/ERR1629742	Feeder-free	21	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI1014i-roug_3	20509_4#9.cram	0100e03b510bf3f408381917931d0b39	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR174/ERR1743820/20509_4%239.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA3854239	ENA	RUN_ID	ERR1743820	http://www.ebi.ac.uk/ena/data/view/ERR1743820	Feeder-free	39	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI1014i-roug_3	20484_4#9.cram	5b38eee798bf5ad0f8b9e59a47cd9d31	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1724732/20484_4%239.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3854239	ENA	RUN_ID	ERR1724732	http://www.ebi.ac.uk/ena/data/view/ERR1724732	Feeder-free	39	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI1014i-sehl_6	20509_4#10.cram	5663ff804fd5deb9a8bbc418466626c7	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR174/ERR1743821/20509_4%2310.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA3974064	ENA	RUN_ID	ERR1743821	http://www.ebi.ac.uk/ena/data/view/ERR1743821	Feeder-free	27	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI1014i-sehl_6	20484_4#10.cram	c5a477f04466393d2523c13b151845ba	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1724733/20484_4%2310.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3974064	ENA	RUN_ID	ERR1724733	http://www.ebi.ac.uk/ena/data/view/ERR1724733	Feeder-free	27	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI1014i-tixi_4	19888_5#5.cram	9f080d427b8c8fed3ee1066bc15b0394	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR162/ERR1629720/19888_5%235.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3962389	ENA	RUN_ID	ERR1629720	http://www.ebi.ac.uk/ena/data/view/ERR1629720	Feeder-free	18	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI1014i-tixi_4	19888_6#5.cram	14d43bede986e404708ee2c9a86bc269	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR162/ERR1629730/19888_6%235.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3962389	ENA	RUN_ID	ERR1629730	http://www.ebi.ac.uk/ena/data/view/ERR1629730	Feeder-free	18	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI1014i-tuju_1	21311_6#3.cram	42a0bee2aa374437c1c4f37ed1cbcbab	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR183/ERR1837070/21311_6%233.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA3853121	ENA	RUN_ID	ERR1837070	http://www.ebi.ac.uk/ena/data/view/ERR1837070	Feeder-free	20	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI1014i-tuju_1	19535_5#3.cram	75421d07b33e40674a1baf7053b0929c	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR155/ERR1555135/19535_5%233.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3853121	ENA	RUN_ID	ERR1555135	http://www.ebi.ac.uk/ena/data/view/ERR1555135	Feeder-free	20	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=188"
HPSI1014i-tuju_1	21311_5#3.cram	37d68e767eaafb4ed24083246c72f65d	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR183/ERR1837061/21311_5%233.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA3853121	ENA	RUN_ID	ERR1837061	http://www.ebi.ac.uk/ena/data/view/ERR1837061	Feeder-free	20	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI1014i-tuju_1	19706_5#3.cram	d3c38b81124e88abca21d53589970d43	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594756/19706_5%233.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3853121	ENA	RUN_ID	ERR1594756	http://www.ebi.ac.uk/ena/data/view/ERR1594756	Feeder-free	20	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=189"
HPSI1014i-vils_1	20484_5#3.cram	b603e385b50d5a34ccf5b7a519004af5	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1724736/20484_5%233.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA4303614	ENA	RUN_ID	ERR1724736	http://www.ebi.ac.uk/ena/data/view/ERR1724736	Feeder-free	8	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI1014i-vils_1	20509_5#3.cram	ee178a6ca280995aa65db48b39d7642a	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR174/ERR1743824/20509_5%233.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA4303614	ENA	RUN_ID	ERR1743824	http://www.ebi.ac.uk/ena/data/view/ERR1743824	Feeder-free	8	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
